"Facility Name","CMS Certification Number (CCN)","Alternate CCN","Address","City","State","Zip Code","Network","Long-term Catheter Measure Score","Long-term Catheter Reason for No Score (See Footnotes File)","Long-term Catheter Achievement Measure Rate","Number of Patients Included in Long-term Catheter Measure Score Achievement Period","Long-term Catheter Achievement Period Numerator","Long-term Catheter Achievement Period Denominator","Long-term Catheter Improvement Measure Rate","Long-term Catheter Improvement Period Numerator","Long-term Catheter Improvement Period Denominator","Long-term Catheter Measure Score Applied","National Average Long-term Catheter Measure Score","Kt/V Comprehensive Measure Score","Kt/V Comprehensive Reason for No Score (See Footnotes File)","Kt/V Comprehensive Achievement Measure Rate","Number of Patients Included in Kt/V Comprehensive Measure Score Achievement Period","Kt/V Comprehensive Achievement Period Numerator","Kt/V Comprehensive Achievement Period Denominator","Kt/V Comprehensive Improvement Measure Rate","Kt/V Comprehensive Improvement Period Numerator","Kt/V Comprehensive Improvement Period Denominator","Kt/V Comprehensive Measure Score Applied","National Average Kt/V Comprehensive Measure Score","Hypercalcemia Measure Score","Hypercalcemia Reason for No Score (See Footnotes File)","National Average Hypercalcemia Measure Score","NHSN BSI Measure Score","NHSN BSI Reason for No Score (See Footnotes File)","NHSN BSI Achievement Measure Ratio","Number of Patients Included in NHSN BSI Measure Score Achievement Period","NHSN BSI Achievement Period Observed Event Number","NHSN BSI Achievement Period Expected Event Number","NHSN BSI Improvement Measure Ratio","NHSN BSI Improvement Period Observed Event Number","NHSN BSI Improvement Period Expected Event Number","NHSN BSI Measure Score Applied","National Average NHSN BSI Measure Score","NHSN Dialysis Event Reporting Measure Score","NHSN Dialysis Event Reason for No Score (See Footnotes File)","NHSN Dialysis Event Reporting Number of Months Reported","ICH CAHPS Measure Score","ICH CAHPS Reason for No Score (See Footnotes File)","ICH CAHPS Achievement Period Count of Completed Surveys","ICH CAHPS Improvement Period Count of Completed Surveys","ICH CAHPS Measure Score Applied","National Average ICH CAHPS Measure Score","ICH CAHPS Neph Comm and Caring Achievement Rate","ICH CAHPS Neph Comm and Caring Improvement Rate","ICH CAHPS Neph Comm and Caring Measure Score Applied","ICH CAHPS Quality of Dialysis Care and Ops Achievement Rate","ICH CAHPS Quality of Dialysis Care and Ops Improvement Rate","ICH CAHPS Quality of Dialysis Care and Ops Measure Score Applied","ICH CAHPS Providing Info to Patients Achievement Rate","ICH CAHPS Providing Info to Patients Improvement Rate","ICH CAHPS Providing Info to Patients Measure Score Applied","ICH CAHPS Overall Rating of Neph Achievement Rate","ICH CAHPS Overall Rating of Neph Improvement Rate","ICH CAHPS Overall Rating of Neph Measure Score Applied","ICH CAHPS Overall Rating of Dialysis Staff Achievement Rate","ICH CAHPS Overall Rating of Dialysis Staff Improvement Rate","ICH CAHPS Overall Rating of Dialysis Staff Measure Score Applied","ICH CAHPS Overall Rating of Dialysis Facility Achievement Rate","ICH CAHPS Overall Rating of Dialysis Facility Improvement Rate","ICH CAHPS Overall Rating of Dialysis Facility Measure Score Applied","Standardized Readmission Ratio (SRR) Measure Score","SRR Reason for No Score (See Footnotes File)","SRR Achievement Measure Ratio","Number of Index Discharges in SRR Achievement Period","SRR Achievement Period Numerator","SRR Achievement Period Denominator","SRR Improvement Measure Ratio","SRR Improvement Period Numerator","SRR Improvement Period Denominator","SRR Measure Score Applied","National Average SRR Measure Score","Standardized Transfusion Ratio (STrR) Measure Score","STrR Reason for No Score (See Footnotes File)","STrR Achievement Measure Ratio","Number of Patient-Years at Risk in STrR Achievement Period","STrR Achievement Period Numerator","STrR Achievement Period Denominator","STrR Improvement Measure Ratio","STrR Improvement Period Numerator","STrR Improvement Period Denominator","STrR Measure Score Applied","National Average STrR Measure Score","Standardized Hospitalization Ratio (SHR) Measure Score","SHR Reason for No Score (See Footnotes File)","SHR Achievement Measure Ratio","Number of Patient-Years at Risk in SHR Achievement Period","SHR Achievement Period Numerator","SHR Achievement Period Denominator","SHR Improvement Measure Ratio","SHR Improvement Period Numerator","SHR Improvement Period Denominator","SHR Measure Score Applied","National Average SHR Measure Score","Clinical Depression Screening and Follow-up Improvement Period Numerator","Clinical Depression Screening and Follow-up Improvement Period Denominator","Clinical Depression Screening and Follow-up Achievement Period Denominator","Clinical Depression Screening and Follow-up Achievement Period Numerator","Clinical Depression Screening and Follow-up Improvement Measure Rate","Clinical Depression Screening and Follow-up Achievement Measure Rate","Clinical Depression Screening and Follow-up Measure Score","Clinical Depression Screening and Follow-up Reason for No Score (See Footnotes File)","Clinical Depression Screening and Follow-up Measure Score Applied","National Average CD Measure Score","MedRec Measure Score","MedRec Reason for No Score (See Footnotes File)","National Average MedRec Measure Score","PPPW Achievement Period Numerator","PPPW Achievement Period Denominator","PPPW Improvement Period Numerator","PPPW Improvement Period Denominator","PPPW Improvement Measure Rate","PPPW Achievement Measure Rate","PPPW Measure Score","PPPW Reason for No Score (See Footnotes File)","PPPW Measure Score Applied","National Average PPPW Measure Score","COVID-19 HCP Measure Score","COVID-19 HCP Reason for No Score (See Footnotes File)","COVID-19 HCP Number of Months Reported","National Average COVID-19 HCP Measure Score","FCHE Measure Score","FCHE Reason for No Score (See Footnotes File)","FCHE Number of Domains Reported","National Average FCHE Measure Score","Total Performance Score","PY2026 Payment Reduction Percentage","CMS Certification Date","Ownership as of December 31, 2024","Date of Ownership Record Update"
"GREAT LAKES DIALYSIS, LLC","232614","-","14614 KERCHEVAL ST","DETROIT","MI","48215","11","0","-","0.2564","81","181","706","0.1813","134","739","Achievement","3","0","-","0.7244","76","489","675","0.8921","645","723","Achievement","6","6","-","10","0","-","No Rate","90","-","-","No Rate","-","-","Achievement","6","2","-","10","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","1","-","32.39","-","51","43.36","33.81","40","31.85","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","0","-","247.06","-","154","94.65","170.48","116","97.91","Achievement","3","71","73","72","0","0.9726","0.0000","0","-","Achievement","6","8","-","10","237673.22","4098944","516058.62","4027116","0.1281","0.0580","0","-","Achievement","4","9","-","11","9","10","-","5","10","11","2.0%","12/17/2003","Independent","12/17/2003"
"GREAT LAKES DIALYSIS - MONROE","232533","-","992 S MONROE ST","MONROE","MI","48161","11","0","-","0.2899","58","89","307","0.2632","184","699","Achievement","3","7","-","0.9775","65","348","356","0.9676","717","741","Achievement","6","10","-","10","6","-","0.321","65","1","3.116","0.766","5","6.529","Achievement","6","10","-","12","No Score","4","<30","33","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","0","-","38.20","-","13","8.58","26.48","21","21.35","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","2","-","156.09","-","57","55.45","151.77","96","91.02","Achievement","3","71","80","62","53","0.8875","0.8548","0","-","Achievement","6","10","-","10","18332.13","4098944","154882.70","4027116","0.0385","0.0045","0","-","Achievement","4","10","-","12","9","10","-","5","10","37","1.0%","01/21/1994","Fresenius Medical Care","01/21/1994"
"GREAT LAKES DIALYSIS WEST, LLC","232695","-","27150 W 8 MILE RD","SOUTHFIELD","MI","48033","11","0","-","0.2587","89","207","800","0.2423","212","875","Achievement","3","0","-","0.7202","86","556","772","0.8826","729","826","Achievement","6","6","-","10","0","-","No Rate","97","-","-","No Rate","-","-","Achievement","6","2","-","10","2","-","32","36","Achievement","5","0.7157","0.6646","Achievement","0.6027","0.6507","Achievement","0.7393","0.7436","Achievement","0.5355","0.5329","Achievement","0.5693","0.6925","Achievement","0.5437","0.7045","Achievement","0","-","37.83","-","64","46.59","31.93","48","40.46","Achievement","5","0","-","56.39","<10","15","7.55","58.41","18","9.86","Achievement","6","0","-","191.66","-","157","124.39","163.20","158","139.31","Achievement","3","85","87","84","0","0.9770","0.0000","0","-","Achievement","6","7","-","10","544502.04","4098944","424411.61","4027116","0.1054","0.1328","2","-","Achievement","4","7","-","9","9","10","-","5","10","11","2.0%","09/10/2014","Independent","09/10/2014"
"GREENACRES DIALYSIS CENTER","682541","-","5702 LAKE WORTH ROAD #1","GREENACRES","FL","33463","7","9","-","0.0598","71","38","635","0.1934","112","579","Achievement","3","9","-","0.9906","68","635","641","0.9210","618","671","Achievement","6","10","-","10","10","-","0.000","73","0","3.984","0.000","0","4.800","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","2","-","30.43","-","22","19.90","21.92","15","18.42","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","0","-","194.73","-","80","62.38","191.72","85","63.80","Achievement","3","75","75","75","75","1.0000","1.0000","10","-","Achievement","6","10","-","10","743600.51","4098944","692373.38","4027116","0.1719","0.1814","4","-","Achievement","4","10","-","12","9","10","-","5","10","74","0.0%","08/12/2013","American Renal Associates","08/12/2013"
"GREENFIELD HS - DEARBORN","232507","-","19001 HUBBARD DR","DEARBORN","MI","48126","11","0","-","0.1975","181","333","1686","0.1722","304","1765","Achievement","3","7","-","0.9827","184","1765","1796","0.9534","1802","1890","Achievement","6","10","-","10","0","-","0.940","199","15","15.965","0.739","10","13.524","Achievement","6","10","-","12","6","-","53","79","Achievement","5","0.7639","0.6958","Achievement","0.7022","0.6699","Achievement","0.7992","0.7550","Achievement","0.5695","0.6769","Achievement","0.7188","0.6841","Achievement","0.7601","0.7551","Achievement","1","-","33.85","-","56","45.55","37.52","74","53.08","Achievement","5","1","-","52.18","<10","19","11.55","60.49","26","13.75","Improvement","6","0","-","184.70","-","216","177.58","194.33","229","169.58","Achievement","3","184","193","181","172","0.9534","0.9503","6","-","Achievement","6","10","-","10","666501.59","4098944","687953.51","4027116","0.1708","0.1626","3","-","Achievement","4","10","-","12","9","10","-","5","10","34","1.0%","09/01/1977","Greenfield Health Systems","09/01/1977"
"GREENFIELD HS - DETROIT WEST PAVILION","232505","-","6525 2ND AVE.","Detroit","MI","48202","11","0","-","0.3513","297","997","2838","0.3340","963","2883","Achievement","3","8","-","0.9867","313","2978","3018","0.9624","2996","3113","Achievement","6","10","-","10","4","-","0.409","323","12","29.350","0.310","9","29.068","Achievement","6","10","-","12","3","-","75","138","Achievement","5","0.6650","0.6801","Achievement","0.6256","0.6346","Achievement","0.7505","0.7329","Achievement","0.5653","0.5487","Achievement","0.5049","0.6040","Achievement","0.6579","0.6879","Achievement","0","-","34.99","-","86","67.68","32.43","86","71.39","Achievement","5","0","-","57.30","<10","33","18.26","43.39","27","19.91","Achievement","6","2","-","154.27","-","296","291.34","165.19","344","299.68","Achievement","3","226","309","305","256","0.7314","0.8393","4","-","Improvement","6","9","-","10","534931.62","4098944","563406.47","4027116","0.1399","0.1305","2","-","Achievement","4","10","-","12","9","10","-","5","10","33","1.0%","09/01/1977","Greenfield Health Systems","09/01/1977"
"GREENFIELD HS - EASTPOINTE","232567","-","21400 KELLY RD","EASTPOINTE","MI","48021","11","0","-","0.1990","129","250","1256","0.1694","225","1328","Achievement","3","8","-","0.9861","144","1345","1364","0.9840","1415","1438","Achievement","6","10","-","10","0","-","0.897","138","9","10.038","0.216","2","9.261","Achievement","6","10","-","12","No Score","4","<30","64","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","5","-","26.05","-","24","25.36","28.11","46","44.04","Achievement","5","7","-","17.80","<10","5","8.91","39.34","13","10.57","Achievement","6","3","-","143.27","-","125","132.49","170.69","175","147.53","Achievement","3","115","143","138","126","0.8042","0.9130","5","-","Improvement","6","10","-","10","682479.27","4098944","597429.51","4027116","0.1484","0.1665","3","-","Achievement","4","10","-","12","9","10","-","5","10","46","0.5%","05/26/1998","Greenfield Health Systems","05/26/1998"
"GREENFIELD HS - LIVONIA","232515","-","14555 LEVAN RD","LIVONIA","MI","48154","11","0","-","0.2625","78","173","659","0.2750","173","629","Achievement","3","1","-","0.9398","92","718","764","0.9298","675","726","Improvement","6","10","-","10","6","-","0.269","87","2","7.435","0.000","0","5.983","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","4","-","27.14","-","32","32.47","29.71","29","26.27","Achievement","5","8","-","14.08","<10","3","6.76","19.47","4","6.57","Achievement","6","0","-","178.69","-","119","101.13","164.98","106","92.46","Achievement","3","78","86","90","90","0.9070","1.0000","10","-","Achievement","6","5","-","10","741331.24","4098944","839360.97","4027116","0.2084","0.1809","4","-","Achievement","4","10","-","12","9","10","-","5","10","46","0.5%","09/01/1977","Greenfield Health Systems","09/01/1977"
"GREENFIELD HS - NORTHWEST DETROIT","232544","-","7800 W OUTER DR SUITE L10","DETROIT","MI","48235","11","0","-","0.3116","224","644","2067","0.2799","620","2215","Achievement","3","4","-","0.9572","213","1858","1941","0.9262","1982","2140","Improvement","6","10","-","10","1","-","0.726","257","16","22.025","0.430","9","20.948","Achievement","6","10","-","12","5","-","51","93","Achievement","5","0.6538","0.6530","Achievement","0.6421","0.6150","Achievement","0.7593","0.6800","Improvement","0.5651","0.5926","Achievement","0.6564","0.6057","Achievement","0.7164","0.5941","Achievement","3","-","28.77","-","61","58.37","34.00","93","73.62","Achievement","5","3","-","35.56","<10","11","9.81","47.24","24","16.25","Achievement","6","3","-","156.85","-","236","228.47","194.01","319","236.61","Improvement","3","143","217","212","166","0.6590","0.7830","3","-","Improvement","6","10","-","10","344145.10","4098944","189076.20","4027116","0.0470","0.0840","1","-","Achievement","4","10","-","12","9","10","-","5","10","34","1.0%","07/20/1995","Greenfield Health Systems","07/20/1995"
"GREENFIELD HS - PONTIAC","232516","-","44200 WOODWARD AVE STE 109","PONTIAC","MI","48341","11","1","-","0.1733","114","192","1108","0.1557","158","1015","Achievement","3","7","-","0.9786","117","1097","1121","0.9614","1046","1088","Achievement","6","10","-","10","3","-","0.547","125","5","9.148","0.768","7","9.114","Achievement","6","10","-","12","No Score","4","<30","40","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","1","-","32.55","-","60","50.75","32.84","57","46.71","Achievement","5","8","-","17.32","<10","4","7.32","55.21","16","9.27","Achievement","6","1","-","166.58","-","176","160.44","171.45","182","152.75","Achievement","3","46","118","121","90","0.3898","0.7438","5","-","Improvement","6","10","-","10","389998.91","4098944","302478.17","4027116","0.0751","0.0951","1","-","Achievement","4","10","-","12","9","8","-","4","10","44","0.5%","05/23/1990","Greenfield Health Systems","05/23/1990"
"GREENFIELD HS - TAYLOR","232510","-","24565 HAIG ROAD","TAYLOR","MI","48180","11","1","-","0.2719","127","311","1144","0.3050","345","1131","Improvement","3","8","-","0.9859","125","1116","1132","0.9766","1126","1153","Achievement","6","10","-","10","0","-","1.157","141","13","11.237","0.453","5","11.042","Achievement","6","10","-","12","No Score","4","<30","57","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","1","-","33.43","-","42","34.59","29.31","48","44.08","Achievement","5","7","-","21.62","<10","6","8.80","71.89","20","8.90","Achievement","6","3","-","161.62","-","153","143.75","200.12","184","132.31","Improvement","3","101","125","127","119","0.8080","0.9370","6","-","Improvement","6","10","-","10","436327.13","4098944","402397.04","4027116","0.0999","0.1064","1","-","Achievement","4","10","-","12","9","10","-","5","10","43","0.5%","09/01/1977","Greenfield Health Systems","09/01/1977"
"GREENFIELD HS - TROY","232506","-","2050 LIVERNOIS, SUITE A","TROY","MI","48083","11","2","-","0.2240","71","125","558","0.2698","170","630","Improvement","3","3","-","0.9588","71","559","583","0.9537","598","627","Achievement","6","10","-","10","7","-","0.200","79","1","5.008","0.000","0","5.651","Achievement","6","10","-","12","No Score","4","<30","30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","0","-","38.28","-","36","25.89","30.90","15","13.07","Achievement","5","6","-","23.07","<10","4","3.76","16.40","2","3.90","Achievement","6","0","-","240.75","-","109","68.75","129.71","61","67.67","Achievement","3","49","63","60","57","0.7778","0.9500","7","-","Improvement","6","10","-","10","699142.65","4098944","707823.44","4027116","0.1758","0.1706","4","-","Achievement","4","10","-","12","9","10","-","5","10","45","0.5%","09/01/1977","Greenfield Health Systems","09/01/1977"
"GREENVILLE DIALYSIS CLINIC, LLC","422637","-","220-A HOWE STREET","GREENVILLE","SC","29601","6","5","-","0.1186","57","44","371","0.1300","71","546","Achievement","3","3","-","0.9423","75","523","555","0.9167","660","720","Improvement","6","10","-","10","No Score","6","No Rate","67","-","-","No Rate","-","-","Achievement","6","10","-","10","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","7","-","21.67","-","13","16.51","26.19","19","19.53","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","2","-","151.60","-","66","66.11","135.56","71","75.37","Achievement","3","76","78","70","68","0.9744","0.9714","8","-","Achievement","6","10","-","10","769868.55","4098944","677999.61","4027116","0.1684","0.1878","4","-","Achievement","4","10","-","10","9","10","-","5","10","55","0.0%","10/18/2012","American Renal Associates","10/18/2012"
"GRESHAM DIALYSIS CENTER","382538","-","1360 E POWELL BLVD","GRESHAM","OR","97030","16","3","-","0.1468","103","127","865","0.1336","119","891","Achievement","3","0","-","0.9380","101","802","855","0.9468","818","864","Achievement","6","10","-","10","5","-","0.404","115","3","7.423","0.154","1","6.494","Achievement","6","10","-","12","7","-","33","<30","Achievement","5","0.7610","No Rate","Achievement","0.6616","No Rate","Achievement","0.8080","No Rate","Achievement","0.5877","No Rate","Achievement","0.7264","No Rate","Achievement","0.8134","No Rate","Achievement","0","-","36.98","-","40","29.78","23.41","12","13.80","Achievement","5","5","-","27.56","<10","6","5.87","10.64","2","6.01","Achievement","6","0","-","201.70","-","104","78.30","90.64","46","73.03","Achievement","3","85","90","95","95","0.9444","1.0000","10","-","Achievement","6","10","-","10","396764.42","4098944","253226.75","4027116","0.0629","0.0968","1","-","Achievement","4","10","-","12","9","10","-","5","10","42","1.0%","09/26/2000","US Renal Care, Inc.","09/26/2000"
"GROTEN DIALYSIS LLC","752507","-","1840 EAST MAIN STREET","WOODLAND","CA","95776","17","6","-","0.1023","142","133","1300","0.0894","94","1051","Achievement","3","4","-","0.9644","132","1191","1235","0.9860","983","997","Achievement","6","10","-","10","0","-","0.804","159","6","7.463","0.113","1","8.852","Achievement","6","10","-","12","8","-","60","39","Achievement","5","0.7868","0.7145","Achievement","0.6995","0.6907","Achievement","0.8555","0.8043","Achievement","0.6650","0.6899","Achievement","0.7538","0.7910","Achievement","0.8271","0.8545","Achievement","2","-","30.40","-","28","25.36","28.30","15","14.26","Achievement","5","8","-","17.61","<10","7","12.61","7.99","3","12.02","Achievement","6","3","-","140.83","-","112","120.76","113.99","63","79.53","Achievement","3","118","122","129","118","0.9672","0.9147","4","-","Achievement","6","10","-","10","1050998.30","4098944","947717.64","4027116","0.2353","0.2564","7","-","Achievement","4","10","-","12","9","10","-","5","10","54","0.0%","04/03/2020","DaVita","04/03/2020"
"GUADALUPE KIDNEY DISEASE CL","452722","-","626 MERIDA","SAN ANTONIO","TX","78207","14","6","-","0.1017","63","61","600","0.0950","59","621","Achievement","3","10","-","0.9948","63","572","575","0.9598","573","597","Achievement","6","10","-","10","10","-","0.000","78","0","3.127","0.000","0","3.295","Achievement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","2","-","39.61","-","24","16.68","47.27","34","19.36","Improvement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","0","-","220.56","-","92","63.34","216.76","85","56.43","Achievement","3","58","62","58","53","0.9355","0.9138","3","-","Achievement","6","10","-","10","394331.87","4098944","335966.78","4027116","0.0834","0.0962","1","-","Achievement","4","10","-","12","9","10","-","5","10","63","0.0%","10/18/1995","Fresenius Medical Care","10/18/1995"
"GUAM DIALYSIS CENTER-TAMUNING","652500","-","633 GOV CARLOS G CAMACHO ROAD SUITE 106","TAMUNING","GU","96913","17","3","-","0.1494","169","230","1540","0.1549","243","1569","Achievement","3","7","-","0.9796","197","1779","1816","0.9724","1759","1809","Achievement","6","10","-","10","10","-","0.000","190","0","11.880","0.000","0","11.899","Achievement","6","10","-","12","No Score","4","<30","44","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","0","-","36.62","-","49","36.84","19.42","16","22.17","Achievement","5","0","-","56.15","<10","55","31.06","26.87","26","30.96","Achievement","6","1","-","158.96","-","161","153.79","120.84","119","141.71","Achievement","3","175","194","191","172","0.9021","0.9005","3","-","Achievement","6","10","-","10","61826.27","4098944","63814.24","4027116","0.0158","0.0151","0","-","Achievement","4","10","-","12","9","10","-","5","10","43","0.5%","04/28/1993","Fresenius Medical Care","04/28/1993"
"GUAM RENAL CARE","652501","-","736 ROUTE 4, SUITE 101","SINAJANA","GU","96910","17","4","-","0.1378","225","292","2119","0.1253","284","2267","Achievement","3","7","-","0.9816","214","1925","1961","0.9814","2114","2154","Achievement","6","10","-","10","10","-","0.000","239","0","13.765","0.000","0","14.854","Achievement","6","10","-","12","1","-","61","85","Achievement","5","0.4231","0.4277","Achievement","0.5805","0.5525","Achievement","0.6666","0.7241","Achievement","0.3026","0.2424","Improvement","0.5358","0.6192","Achievement","0.5831","0.6321","Achievement","3","-","32.76","-","41","34.46","39.94","65","43.81","Improvement","5","2","-","43.62","<10","45","32.72","28.96","35","38.66","Achievement","6","3","-","148.14","-","179","183.48","149.39","203","195.55","Achievement","3","213","222","212","194","0.9595","0.9151","4","-","Achievement","6","10","-","10","22720.76","4098944","0.20","4027116","0.0000","0.0055","0","-","Achievement","4","10","-","12","9","10","-","5","10","44","0.5%","05/03/1996","Fresenius Medical Care","05/03/1996"
"Gulfgate Kidney Center","672844","-","2916 WOODRIDGE DRIVE","HOUSTON","TX","77087","14","2","-","0.1553","131","191","1230","0.1917","204","1064","Achievement","3","5","-","0.9697","132","1184","1221","0.9420","1055","1120","Achievement","6","10","-","10","7","-","0.215","150","2","9.302","0.000","0","9.826","Achievement","6","10","-","12","4","-","56","41","Achievement","5","0.6586","0.5896","Achievement","0.6103","0.5792","Achievement","0.7295","0.6474","Improvement","0.6572","0.4595","Achievement","0.6487","0.5987","Achievement","0.6702","0.6219","Achievement","7","-","21.11","-","13","16.95","29.76","31","28.04","Achievement","5","9","-","13.18","<10","2","3.63","44.85","8","5.71","Achievement","6","7","-","120.12","-","67","84.70","195.48","124","91.28","Improvement","3","126","130","129","128","0.9692","0.9922","9","-","Achievement","6","10","-","10","513670.29","4098944","625329.72","4027116","0.1553","0.1253","2","-","Achievement","4","10","-","12","9","10","-","5","10","61","0.0%","05/01/2018","US Renal Care, Inc.","05/01/2018"
"GUNDERSEN LUTHERAN RENAL DIALYSIS - LA CROSSE","522313","520087","1910 SOUTH AVE","LA CROSSE","WI","54601","11","No Score","3","No Rate","<11","-","-","No Rate","-","-","Achievement","3","5","-","0.7930","34","203","256","0.5569","181","325","Improvement","6","10","-","10","No Score","3,5","No Rate","<11","-","-","No Rate","-","-","Achievement","6","No Score","3,5","-","No Score","4","-","-","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","8","-","19.37","-","5","6.50","45.44","8","4.74","Achievement","5","7","-","21.08","<10","4","4.07","21.28","3","4.51","Achievement","6","0","-","196.65","-","31","23.94","116.54","24","29.63","Achievement","3","42","42","36","36","1.0000","1.0000","10","-","Achievement","6","10","-","10","1564876.52","4098944","1373066.96","4027116","0.3410","0.3818","10","-","Achievement","4","10","-","12","9","10","-","5","10","69","0.0%","09/01/1977","Gundersen Lutheran","09/01/1977"
"GUNDERSEN LUTHERAN RENAL DIALYSIS - ONALASKA","523528","-","3075 SOUTH KINNEY COULEE RD","ONALASKA","WI","54650","11","0","-","0.2522","134","288","1142","0.2251","251","1115","Achievement","3","9","-","0.9915","116","1056","1065","0.9834","1007","1024","Achievement","6","10","-","10","2","-","1.072","170","12","11.199","1.483","16","10.792","Improvement","6","10","-","12","No Score","4","<30","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","6","-","22.45","-","21","25.76","14.30","11","20.71","Achievement","5","10","-","5.80","<10","2","10.93","12.77","5","12.52","Achievement","6","7","-","112.81","-","94","126.53","100.86","79","112.72","Achievement","3","118","118","118","0","1.0000","0.0000","0","-","Achievement","6","10","-","10","491412.43","4098944","518911.34","4027116","0.1289","0.1199","2","-","Achievement","4","10","-","12","9","10","-","5","10","55","0.0%","10/24/2005","Gundersen Lutheran","10/24/2005"
"GUNDERSEN LUTHERAN RENAL DIALYSIS - PRAIRIE DU CHIEN","523500","-","610 E TAYLOR ST","PRAIRIE DU CHIEN","WI","53821","11","4","-","0.2344","25","52","216","0.3799","87","229","Improvement","3","9","-","0.9905","23","194","196","0.9852","200","203","Achievement","6","10","-","10","0","-","1.882","30","4","2.126","1.048","3","2.861","Achievement","6","10","-","12","No Score","4,7","-","<30","Achievement","5","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","No Rate","No Rate","Achievement","7","-","21.26","-","4","3.85","0.00","0","4.59","Achievement","5","No Score","12","No Rate","<10","-","-","No Rate","-","-","Achievement","6","9","-","95.17","-","17","27.12","65.66","11","24.11","Achievement","3","22","23","22","22","0.9565","1.0000","10","-","Achievement","6","10","-","10","0.19","4098944","290220.37","4027116","0.0721","0.1513","3","-","Achievement","4","10","-","12","9","10","-","5","10","64","0.0%","09/27/1986","Gundersen Lutheran","09/27/1986"
